Tipo_Prenda,Género,Color,Estilo,Marca,Precio,Talla,Cantidad_Lavados,Edad,Profesión,Género_Incluyente,Calidad
Falda,Dama,Verde,Formal,Marca B,1952.36,37,16,24,Deportes,Mujer,Regular
Falda,Caballero,Azul,Formal,Marca C,1480.23,38,10,25,Ciencias de la Salud,Mujer,Regular
Vestido,Caballero,Azul,Casual,Marca B,739.55,34,5,30,Deportes,Mujer,Buena
Camisa,Caballero,Blanco,Casual,Marca B,682.05,44,17,23,Ciencias de la Salud,Mujer,Buena
Vestido,Dama,Negro,Deportivo,Marca A,1223.01,40,13,21,Artes,Hombre,Buena
Pantalón,Dama,Azul,Formal,Marca A,1254.47,37,4,28,Deportes,Hombre,Buena
Pantalón,Caballero,Blanco,Formal,Marca B,887.76,40,16,24,Ciencias Sociales y Humanidades,HombreMujer,Regular
Chaqueta,Dama,Blanco,Casual,Marca B,190.19,32,16,22,Ciencias Sociales y Humanidades,HombreMujer,Buena
Camisa,Caballero,Verde,Formal,Marca A,1407.67,36,19,28,Artes,HombreMujer,Mala
Vestido,Dama,Verde,Formal,Marca B,797.96,34,3,26,Ingeniería,Hombre,Regular
Pantalón,Caballero,Negro,Casual,Marca A,867.29,35,15,21,Ciencias de la Salud,Mujer,Regular
Pantalón,Dama,Rojo,Casual,Marca A,795.54,32,5,23,Deportes,Mujer,Buena
Vestido,Dama,Rojo,Formal,Marca D,964.62,42,6,30,Artes,Mujer,Mala
Chaqueta,Dama,Negro,Casual,Marca B,1948.18,43,14,30,Educación,HombreMujer,Buena
Camisa,Caballero,Negro,Deportivo,Marca C,1545.8,39,18,29,Artes,HombreMujer,Buena
Camisa,Dama,Verde,Formal,Marca D,1021.79,34,3,21,Ingeniería,Mujer,Regular
Falda,Dama,Blanco,Casual,Marca C,343.43,41,4,25,Deportes,Mujer,Regular
Vestido,Caballero,Azul,Casual,Marca D,1342.55,41,9,26,Artes,Hombre,Buena
Pantalón,Caballero,Negro,Deportivo,Marca A,401.99,41,0,27,Deportes,Mujer,Buena
Vestido,Dama,Negro,Casual,Marca C,306.09,39,15,29,Ingeniería,HombreMujer,Mala
Camisa,Dama,Rojo,Deportivo,Marca B,815.17,45,16,28,Deportes,Mujer,Buena
Chaqueta,Caballero,Blanco,Deportivo,Marca B,846,40,1,20,Artes,Mujer,Regular
Vestido,Dama,Rojo,Casual,Marca A,412.93,41,1,23,Ciencias Sociales y Humanidades,Hombre,Regular
Camisa,Dama,Verde,Casual,Marca B,230.75,32,0,21,Deportes,Mujer,Regular
Pantalón,Dama,Rojo,Deportivo,Marca A,659.1,38,1,22,Ingeniería,Mujer,Buena
Pantalón,Caballero,Verde,Deportivo,Marca A,512.31,41,13,26,Deportes,HombreMujer,Regular
Falda,Caballero,Blanco,Deportivo,Marca C,442.33,38,11,22,Artes,HombreMujer,Mala
Vestido,Caballero,Negro,Formal,Marca A,1951.46,36,2,23,Artes,Mujer,Mala
Chaqueta,Caballero,Azul,Casual,Marca A,744.17,38,18,20,Educación,HombreMujer,Buena
Pantalón,Dama,Blanco,Deportivo,Marca D,992.05,36,8,26,Ciencias de la Salud,Hombre,Mala
Falda,Caballero,Blanco,Casual,Marca A,742.35,32,8,28,Ciencias de la Salud,Hombre,Mala
Camisa,Dama,Negro,Deportivo,Marca C,518.44,33,16,21,Ciencias de la Salud,Mujer,Buena
Pantalón,Caballero,Azul,Casual,Marca B,1977.59,37,16,27,Ciencias de la Salud,Hombre,Buena
Camisa,Dama,Verde,Casual,Marca B,1072.01,34,14,25,Ciencias Sociales y Humanidades,Hombre,Buena
Falda,Caballero,Azul,Formal,Marca C,1286.47,44,1,24,Ciencias Sociales y Humanidades,Mujer,Buena
Camisa,Dama,Negro,Casual,Marca A,685.38,32,12,21,Educación,Hombre,Regular
Falda,Dama,Negro,Deportivo,Marca D,1959.68,38,1,20,Ingeniería,Mujer,Buena
Pantalón,Dama,Rojo,Formal,Marca B,1768.11,38,13,21,Ciencias de la Salud,Hombre,Regular
Pantalón,Caballero,Rojo,Deportivo,Marca D,414.79,43,6,24,Artes,Hombre,Buena
Pantalón,Caballero,Blanco,Formal,Marca D,453.74,42,2,20,Artes,Mujer,Mala
Camisa,Dama,Rojo,Casual,Marca C,1266.85,44,12,30,Educación,Hombre,Regular
Chaqueta,Dama,Blanco,Deportivo,Marca A,1868.32,38,10,24,Ciencias Sociales y Humanidades,Mujer,Regular
Vestido,Dama,Negro,Casual,Marca A,1622.34,38,9,24,Deportes,Mujer,Buena
Vestido,Caballero,Blanco,Deportivo,Marca A,1010.88,32,9,21,Ciencias Sociales y Humanidades,Hombre,Regular
Camisa,Dama,Blanco,Deportivo,Marca C,1510.75,45,4,26,Artes,HombreMujer,Regular
Falda,Dama,Blanco,Deportivo,Marca A,1492.24,39,4,21,Ingeniería,Mujer,Buena
Camisa,Caballero,Negro,Casual,Marca B,1526,40,7,21,Artes,Mujer,Buena
Chaqueta,Dama,Blanco,Formal,Marca C,728.5,43,0,27,Deportes,Hombre,Buena
Falda,Dama,Rojo,Casual,Marca B,1902.98,40,12,22,Artes,Mujer,Buena
Vestido,Dama,Negro,Formal,Marca C,1984.62,36,12,26,Ciencias Sociales y Humanidades,HombreMujer,Regular
Chaqueta,Caballero,Azul,Deportivo,Marca B,1737.66,42,18,26,Ciencias de la Salud,Hombre,Regular
Pantalón,Dama,Blanco,Formal,Marca D,660.01,42,6,30,Ingeniería,Hombre,Buena
Vestido,Dama,Negro,Formal,Marca C,236.54,36,15,21,Deportes,Mujer,Buena
Vestido,Dama,Negro,Deportivo,Marca D,1604.85,45,17,21,Artes,Mujer,Regular
Vestido,Dama,Blanco,Formal,Marca B,1973.37,41,18,21,Deportes,Hombre,Buena
Chaqueta,Caballero,Verde,Deportivo,Marca D,1956.4,37,8,22,Ciencias de la Salud,Mujer,Regular
Vestido,Dama,Verde,Casual,Marca B,267.39,34,13,20,Deportes,Mujer,Buena
Pantalón,Caballero,Azul,Formal,Marca D,1928.36,42,19,30,Ciencias Sociales y Humanidades,Mujer,Buena
Falda,Caballero,Rojo,Deportivo,Marca B,1193.06,40,18,24,Ciencias Sociales y Humanidades,Hombre,Buena
Vestido,Dama,Verde,Casual,Marca D,260.21,45,12,24,Artes,Hombre,Mala
Falda,Dama,Azul,Deportivo,Marca D,1577.85,34,5,29,Ciencias de la Salud,Mujer,Buena
Pantalón,Dama,Verde,Formal,Marca C,1015.47,37,3,29,Deportes,Mujer,Buena
Chaqueta,Dama,Negro,Formal,Marca B,441.14,33,11,30,Ciencias Sociales y Humanidades,Mujer,Buena
Pantalón,Caballero,Blanco,Deportivo,Marca B,802.86,32,1,26,Ciencias de la Salud,Hombre,Mala
Chaqueta,Dama,Negro,Deportivo,Marca A,1823.38,36,4,26,Ciencias de la Salud,Mujer,Regular
Vestido,Caballero,Azul,Casual,Marca D,1346.21,33,11,25,Deportes,Mujer,Mala
Falda,Caballero,Azul,Formal,Marca B,1421.55,41,17,20,Ingeniería,Hombre,Buena
Falda,Caballero,Verde,Casual,Marca A,670.6,45,17,23,Educación,Mujer,Mala
Camisa,Dama,Negro,Formal,Marca D,950.48,39,18,30,Ciencias de la Salud,Mujer,Buena
Camisa,Caballero,Azul,Casual,Marca A,1619.9,35,8,30,Educación,HombreMujer,Regular
Chaqueta,Dama,Azul,Casual,Marca A,864.12,35,10,23,Ciencias de la Salud,HombreMujer,Regular
Falda,Caballero,Verde,Formal,Marca D,1992.55,44,14,23,Ciencias Sociales y Humanidades,Hombre,Regular
Pantalón,Caballero,Verde,Casual,Marca A,261.73,44,1,23,Deportes,Mujer,Mala
Camisa,Dama,Negro,Casual,Marca A,1959.38,33,5,23,Ciencias de la Salud,Mujer,Regular
Pantalón,Caballero,Rojo,Deportivo,Marca C,515.43,38,13,22,Ciencias Sociales y Humanidades,Mujer,Mala
Falda,Dama,Verde,Formal,Marca C,1762.31,32,8,26,Artes,Hombre,Buena
Camisa,Dama,Rojo,Formal,Marca D,1699.49,40,12,25,Deportes,Mujer,Buena
Vestido,Caballero,Negro,Deportivo,Marca D,1952.33,42,15,28,Ingeniería,Hombre,Mala
Pantalón,Caballero,Verde,Casual,Marca D,785.92,42,3,29,Ingeniería,Hombre,Regular
Pantalón,Dama,Azul,Casual,Marca D,691.09,36,0,20,Ciencias Sociales y Humanidades,Mujer,Buena
Camisa,Dama,Blanco,Formal,Marca C,804.69,35,8,26,Deportes,Mujer,Mala
Vestido,Caballero,Azul,Formal,Marca C,1875.73,42,13,27,Ingeniería,Hombre,Regular
Vestido,Caballero,Blanco,Casual,Marca C,536.82,42,17,29,Ingeniería,HombreMujer,Mala
Camisa,Caballero,Negro,Casual,Marca B,478.48,40,0,24,Artes,Mujer,Mala
Vestido,Dama,Azul,Casual,Marca C,1941.7,35,3,21,Educación,HombreMujer,Buena
Chaqueta,Caballero,Blanco,Formal,Marca D,601.07,32,8,29,Ciencias de la Salud,Mujer,Buena
Pantalón,Caballero,Blanco,Deportivo,Marca B,599.04,44,12,28,Educación,HombreMujer,Buena
Camisa,Caballero,Verde,Deportivo,Marca A,1357.04,39,12,27,Ingeniería,Mujer,Regular
Falda,Dama,Azul,Deportivo,Marca A,1928.56,45,15,22,Educación,Mujer,Regular
Falda,Dama,Azul,Formal,Marca A,501.06,35,13,25,Ciencias Sociales y Humanidades,Mujer,Buena
Camisa,Dama,Azul,Deportivo,Marca D,1358.85,43,10,26,Ingeniería,HombreMujer,Buena
Falda,Dama,Rojo,Deportivo,Marca B,748.11,44,20,24,Ingeniería,Mujer,Mala
Chaqueta,Caballero,Negro,Formal,Marca D,1716.88,38,10,27,Deportes,Hombre,Buena
Chaqueta,Caballero,Rojo,Formal,Marca A,1006.68,34,20,21,Educación,Mujer,Buena
Vestido,Dama,Blanco,Deportivo,Marca C,1949.45,43,11,29,Ingeniería,Hombre,Regular
Camisa,Caballero,Blanco,Formal,Marca A,1278.62,45,12,22,Ingeniería,Hombre,Buena
Pantalón,Dama,Verde,Casual,Marca D,336.41,40,10,25,Artes,Mujer,Regular
Vestido,Dama,Azul,Deportivo,Marca C,1398.72,37,3,23,Ingeniería,Hombre,Buena
Camisa,Caballero,Rojo,Deportivo,Marca A,1747.51,40,12,28,Educación,HombreMujer,Regular
Pantalón,Dama,Verde,Formal,Marca B,1288.16,37,20,28,Educación,Hombre,Mala
Camisa,Dama,Azul,Formal,Marca A,654.55,44,15,21,Deportes,Mujer,Regular
Pantalón,Caballero,Azul,Formal,Marca C,755.9,37,16,26,Ingeniería,HombreMujer,Mala
Vestido,Caballero,Azul,Formal,Marca D,1855.64,41,19,22,Ciencias de la Salud,Mujer,Regular
Chaqueta,Caballero,Azul,Formal,Marca A,516.42,32,14,24,Artes,Mujer,Buena
Pantalón,Dama,Rojo,Deportivo,Marca D,644.69,40,7,20,Ingeniería,Mujer,Buena
Vestido,Dama,Negro,Formal,Marca D,1075.27,32,20,24,Ciencias Sociales y Humanidades,Mujer,Buena
Pantalón,Dama,Blanco,Casual,Marca B,1774.12,42,9,26,Ciencias de la Salud,Mujer,Regular
Falda,Caballero,Verde,Casual,Marca D,395.7,38,0,25,Deportes,Mujer,Regular
Pantalón,Dama,Blanco,Casual,Marca D,1695.79,40,13,29,Deportes,Hombre,Mala
Pantalón,Caballero,Negro,Deportivo,Marca D,861.24,34,0,30,Ciencias de la Salud,HombreMujer,Buena
Falda,Caballero,Negro,Formal,Marca B,1167.66,39,1,21,Ciencias de la Salud,Mujer,Buena
Camisa,Dama,Negro,Formal,Marca A,1183.66,32,19,24,Ingeniería,Hombre,Regular
Camisa,Caballero,Blanco,Casual,Marca B,173.15,32,11,28,Ciencias de la Salud,Mujer,Mala
Vestido,Dama,Verde,Deportivo,Marca D,1049.85,33,13,27,Deportes,Mujer,Regular
Vestido,Dama,Blanco,Deportivo,Marca D,700.95,42,5,22,Ingeniería,HombreMujer,Regular
Vestido,Caballero,Rojo,Casual,Marca C,394.18,45,10,21,Ciencias Sociales y Humanidades,Mujer,Regular
Vestido,Dama,Rojo,Casual,Marca A,1268.72,37,2,26,Educación,Mujer,Buena
Vestido,Dama,Rojo,Formal,Marca A,960.25,42,1,28,Ingeniería,Mujer,Buena
Chaqueta,Caballero,Rojo,Formal,Marca D,307.6,35,15,22,Ingeniería,Hombre,Regular
Chaqueta,Dama,Verde,Deportivo,Marca C,1595.02,38,13,20,Artes,Hombre,Buena
Vestido,Dama,Negro,Deportivo,Marca A,784.41,41,18,21,Ciencias de la Salud,Hombre,Buena
Vestido,Dama,Blanco,Casual,Marca D,1274.79,34,10,29,Ingeniería,Hombre,Regular
Camisa,Caballero,Rojo,Casual,Marca D,183.58,36,15,22,Ciencias de la Salud,Hombre,Regular
Camisa,Dama,Rojo,Formal,Marca C,1061.95,45,20,22,Educación,Mujer,Buena
Chaqueta,Caballero,Azul,Deportivo,Marca B,1098.04,37,3,26,Artes,Mujer,Regular
Camisa,Caballero,Negro,Casual,Marca A,1439.74,43,16,23,Ciencias de la Salud,Hombre,Buena
Falda,Caballero,Verde,Deportivo,Marca A,710.21,38,19,21,Educación,Mujer,Regular
Falda,Dama,Blanco,Deportivo,Marca C,1991.56,35,1,21,Ciencias de la Salud,Hombre,Regular
Vestido,Caballero,Rojo,Casual,Marca D,164.13,45,14,30,Ciencias de la Salud,Mujer,Buena
Vestido,Caballero,Azul,Deportivo,Marca D,413.75,33,7,29,Ingeniería,Hombre,Regular
Falda,Dama,Azul,Formal,Marca C,1039.76,34,3,27,Deportes,Mujer,Buena
Chaqueta,Dama,Negro,Formal,Marca A,373.19,32,2,23,Deportes,Hombre,Buena
Falda,Caballero,Verde,Deportivo,Marca D,1051.82,37,6,26,Artes,HombreMujer,Buena
Chaqueta,Caballero,Azul,Formal,Marca C,1769.33,45,10,26,Ciencias de la Salud,HombreMujer,Mala
Falda,Dama,Rojo,Deportivo,Marca C,1684.47,43,17,25,Ciencias de la Salud,Hombre,Buena
Chaqueta,Caballero,Azul,Casual,Marca D,942.29,32,16,26,Deportes,Hombre,Mala
Chaqueta,Caballero,Blanco,Deportivo,Marca D,1979.11,36,0,20,Artes,HombreMujer,Buena
Camisa,Caballero,Azul,Formal,Marca A,984.93,45,16,26,Educación,Hombre,Mala
Falda,Dama,Rojo,Formal,Marca A,232.77,45,1,22,Ciencias de la Salud,Mujer,Buena
Camisa,Caballero,Rojo,Casual,Marca A,489.6,35,19,23,Ingeniería,Hombre,Buena
Camisa,Dama,Verde,Formal,Marca B,1966.25,34,2,28,Ciencias de la Salud,Hombre,Buena
Pantalón,Caballero,Verde,Formal,Marca B,949.01,32,11,21,Educación,HombreMujer,Buena
Pantalón,Dama,Negro,Casual,Marca C,766.72,42,17,26,Artes,Mujer,Buena
Falda,Dama,Negro,Casual,Marca C,697.1,33,7,28,Ciencias Sociales y Humanidades,Mujer,Regular
Camisa,Caballero,Negro,Formal,Marca D,1768.34,45,20,28,Educación,Mujer,Buena
Pantalón,Caballero,Azul,Casual,Marca C,1896.6,44,7,29,Artes,Mujer,Regular
Camisa,Caballero,Negro,Casual,Marca B,424.53,44,1,29,Deportes,HombreMujer,Buena
Camisa,Dama,Verde,Casual,Marca C,1894.94,39,16,28,Deportes,Mujer,Regular
Falda,Caballero,Blanco,Deportivo,Marca B,1725.6,34,15,23,Ciencias de la Salud,HombreMujer,Mala
Pantalón,Dama,Negro,Deportivo,Marca B,326.11,32,4,22,Ciencias Sociales y Humanidades,Mujer,Buena
Pantalón,Caballero,Rojo,Deportivo,Marca C,455.4,32,17,23,Ciencias Sociales y Humanidades,Hombre,Regular
Vestido,Caballero,Verde,Casual,Marca C,1708.75,39,14,26,Ciencias Sociales y Humanidades,HombreMujer,Regular
Camisa,Caballero,Verde,Formal,Marca D,311.8,42,9,22,Ciencias de la Salud,Mujer,Buena
Camisa,Caballero,Verde,Casual,Marca D,1384.77,32,14,21,Ciencias de la Salud,Mujer,Mala
Chaqueta,Caballero,Verde,Deportivo,Marca C,1515.71,35,20,22,Deportes,Mujer,Buena
Camisa,Caballero,Blanco,Deportivo,Marca A,1072.44,41,2,27,Educación,Hombre,Regular
Falda,Caballero,Azul,Formal,Marca C,924.14,37,16,20,Deportes,Mujer,Buena
Pantalón,Caballero,Azul,Formal,Marca A,1186.05,33,20,21,Ingeniería,Mujer,Buena
Pantalón,Caballero,Verde,Casual,Marca D,1942.71,38,6,23,Deportes,Hombre,Buena
Chaqueta,Dama,Rojo,Formal,Marca A,852.34,43,14,28,Educación,Hombre,Regular
Vestido,Dama,Blanco,Deportivo,Marca A,1583.15,34,10,30,Ingeniería,Hombre,Regular
Camisa,Dama,Azul,Formal,Marca B,1502.01,41,1,26,Artes,Hombre,Regular
Chaqueta,Caballero,Blanco,Deportivo,Marca C,571.77,42,15,30,Ciencias Sociales y Humanidades,Hombre,Regular
Chaqueta,Dama,Azul,Formal,Marca D,777.94,39,7,23,Artes,Hombre,Buena
Camisa,Dama,Negro,Casual,Marca B,1818.64,41,13,24,Ingeniería,Mujer,Mala
Pantalón,Dama,Negro,Formal,Marca A,1119.82,36,13,30,Ciencias de la Salud,Mujer,Mala
Chaqueta,Dama,Verde,Formal,Marca C,1487.8,33,20,25,Ciencias de la Salud,HombreMujer,Mala
Vestido,Dama,Azul,Deportivo,Marca A,1345.1,33,18,23,Ciencias Sociales y Humanidades,Hombre,Mala
Vestido,Caballero,Negro,Formal,Marca B,1688.5,41,7,30,Artes,Hombre,Buena
Camisa,Dama,Rojo,Formal,Marca D,979.4,35,16,30,Ciencias de la Salud,Mujer,Regular
Vestido,Caballero,Azul,Casual,Marca C,1698.78,34,4,21,Ciencias Sociales y Humanidades,Hombre,Regular
Camisa,Caballero,Negro,Deportivo,Marca D,287.69,36,15,22,Educación,Hombre,Buena
Falda,Caballero,Rojo,Casual,Marca D,1757.88,43,4,21,Educación,Mujer,Regular
Chaqueta,Dama,Azul,Deportivo,Marca B,275.04,36,16,26,Artes,Mujer,Mala
Camisa,Caballero,Verde,Formal,Marca D,1918.92,42,0,27,Ciencias de la Salud,HombreMujer,Buena
Chaqueta,Dama,Blanco,Casual,Marca A,974.43,39,13,30,Deportes,Hombre,Regular
Vestido,Caballero,Azul,Casual,Marca D,870.76,39,9,21,Ciencias Sociales y Humanidades,HombreMujer,Mala
Vestido,Caballero,Blanco,Casual,Marca C,724.82,36,9,24,Artes,Mujer,Buena
Chaqueta,Caballero,Azul,Casual,Marca D,1351.1,34,18,30,Ciencias de la Salud,Mujer,Buena
Vestido,Caballero,Blanco,Formal,Marca D,1739.93,32,14,28,Ingeniería,Hombre,Buena
Camisa,Caballero,Verde,Formal,Marca C,804.63,43,17,28,Deportes,Mujer,Buena
Falda,Caballero,Azul,Formal,Marca D,1798.95,32,8,26,Ciencias Sociales y Humanidades,Hombre,Buena
Chaqueta,Caballero,Blanco,Casual,Marca C,1695.39,40,19,22,Artes,Hombre,Buena
Vestido,Dama,Azul,Formal,Marca A,295.08,34,13,25,Artes,Mujer,Regular
Pantalón,Caballero,Blanco,Deportivo,Marca A,1997.66,41,1,28,Deportes,Hombre,Buena
Chaqueta,Caballero,Blanco,Deportivo,Marca A,1173.39,42,12,20,Deportes,Hombre,Buena
Camisa,Dama,Verde,Deportivo,Marca A,1262.7,44,1,23,Educación,Mujer,Buena
Camisa,Caballero,Negro,Deportivo,Marca A,384.08,43,20,28,Ciencias de la Salud,HombreMujer,Mala
Pantalón,Caballero,Verde,Casual,Marca D,293.24,38,9,29,Artes,Hombre,Buena
Pantalón,Caballero,Rojo,Casual,Marca C,1207.74,42,8,23,Educación,HombreMujer,Buena
Vestido,Dama,Negro,Casual,Marca B,1300.29,44,19,29,Deportes,Mujer,Buena
Chaqueta,Dama,Negro,Formal,Marca B,528.99,40,11,21,Deportes,Hombre,Buena
Vestido,Caballero,Blanco,Deportivo,Marca D,1432.15,45,12,25,Ciencias de la Salud,Hombre,Regular
Pantalón,Caballero,Negro,Formal,Marca B,630,45,1,26,Ciencias Sociales y Humanidades,Hombre,Buena
Pantalón,Caballero,Negro,Deportivo,Marca B,1898.62,35,16,30,Ciencias de la Salud,HombreMujer,Regular
Camisa,Caballero,Azul,Casual,Marca A,893.92,36,10,22,Ingeniería,Hombre,Mala
Vestido,Dama,Negro,Deportivo,Marca A,1611.3,42,11,21,Educación,Mujer,Mala
Camisa,Caballero,Azul,Deportivo,Marca A,541.18,34,20,28,Ingeniería,Hombre,Mala
Falda,Dama,Azul,Casual,Marca C,1249.59,37,15,30,Ciencias de la Salud,Mujer,Buena
Pantalón,Dama,Rojo,Deportivo,Marca B,400.24,40,17,21,Artes,Hombre,Regular
Pantalón,Caballero,Negro,Formal,Marca D,618.77,41,6,23,Deportes,HombreMujer,Regular
Pantalón,Dama,Azul,Deportivo,Marca D,1629.08,34,2,28,Ingeniería,Mujer,Buena
Chaqueta,Caballero,Verde,Deportivo,Marca C,526.5,34,1,30,Ingeniería,Hombre,Mala
Vestido,Caballero,Rojo,Formal,Marca C,286.05,38,11,26,Ciencias Sociales y Humanidades,Hombre,Regular
Pantalón,Dama,Rojo,Casual,Marca C,1339.87,40,9,29,Deportes,Hombre,Buena
Falda,Dama,Negro,Formal,Marca D,167.64,39,16,30,Educación,HombreMujer,Mala
Vestido,Dama,Negro,Casual,Marca C,1460.29,40,14,25,Ingeniería,Mujer,Regular
Falda,Dama,Negro,Casual,Marca A,414.43,32,3,21,Ciencias Sociales y Humanidades,HombreMujer,Buena
Falda,Caballero,Negro,Formal,Marca C,1765.46,45,19,30,Educación,Mujer,Regular
Pantalón,Dama,Negro,Formal,Marca A,922.57,35,20,20,Ciencias de la Salud,Hombre,Buena
Vestido,Caballero,Verde,Deportivo,Marca A,897.31,39,12,20,Deportes,Mujer,Buena
Pantalón,Dama,Azul,Casual,Marca D,488.82,44,19,27,Educación,HombreMujer,Buena
Vestido,Caballero,Azul,Formal,Marca C,1729.9,43,9,26,Educación,Hombre,Buena
Vestido,Dama,Rojo,Formal,Marca D,768.55,34,20,22,Ciencias de la Salud,Mujer,Buena
Falda,Dama,Negro,Formal,Marca A,1801.48,34,7,20,Educación,Mujer,Buena
Camisa,Dama,Blanco,Casual,Marca C,767.67,32,2,26,Ciencias Sociales y Humanidades,Hombre,Buena
Camisa,Caballero,Azul,Formal,Marca D,1480.15,43,9,24,Educación,HombreMujer,Buena
Camisa,Caballero,Verde,Formal,Marca C,503.47,32,4,22,Ciencias Sociales y Humanidades,Mujer,Regular
Falda,Dama,Azul,Casual,Marca D,424.26,41,13,22,Ciencias Sociales y Humanidades,HombreMujer,Regular
Falda,Caballero,Rojo,Casual,Marca B,1425.22,42,20,27,Ingeniería,Mujer,Regular
Camisa,Dama,Verde,Casual,Marca D,976.72,37,3,23,Ingeniería,Mujer,Mala
Chaqueta,Caballero,Blanco,Formal,Marca D,1383.09,43,5,21,Deportes,Mujer,Buena
Falda,Dama,Blanco,Formal,Marca A,694.34,42,4,24,Deportes,Hombre,Regular
Pantalón,Dama,Rojo,Formal,Marca A,1237.18,34,7,26,Ciencias de la Salud,Hombre,Buena
Falda,Dama,Negro,Formal,Marca D,185.69,33,2,30,Educación,Mujer,Mala
Falda,Dama,Azul,Formal,Marca B,801.17,33,6,29,Artes,HombreMujer,Buena
Falda,Caballero,Blanco,Casual,Marca D,623.32,39,13,26,Deportes,Mujer,Regular
Camisa,Caballero,Azul,Formal,Marca C,582.99,36,0,26,Ciencias de la Salud,Mujer,Mala
Falda,Caballero,Negro,Formal,Marca D,1813.89,42,4,29,Ciencias de la Salud,Hombre,Buena
Pantalón,Caballero,Rojo,Formal,Marca B,1678.94,45,10,20,Artes,Hombre,Regular
Camisa,Caballero,Rojo,Deportivo,Marca A,1173.35,39,19,21,Educación,Mujer,Buena
Pantalón,Dama,Azul,Casual,Marca C,1513.81,37,16,26,Educación,Hombre,Buena
Falda,Caballero,Blanco,Formal,Marca A,426.37,37,15,20,Artes,Hombre,Regular
Vestido,Caballero,Negro,Deportivo,Marca D,1858.62,36,4,22,Educación,Hombre,Buena
Vestido,Caballero,Blanco,Casual,Marca D,1826.98,43,10,26,Ingeniería,Hombre,Buena
Camisa,Caballero,Azul,Deportivo,Marca A,433.52,35,13,20,Deportes,Mujer,Buena
Pantalón,Dama,Azul,Deportivo,Marca B,756.64,36,6,22,Ingeniería,Mujer,Buena
Pantalón,Caballero,Blanco,Formal,Marca D,901.98,33,1,22,Educación,Mujer,Regular
Pantalón,Dama,Rojo,Deportivo,Marca A,1851.12,41,0,30,Ingeniería,HombreMujer,Buena
Pantalón,Caballero,Blanco,Casual,Marca A,327.92,42,2,30,Ingeniería,HombreMujer,Mala
Chaqueta,Dama,Verde,Casual,Marca D,439.82,38,8,26,Ciencias de la Salud,Mujer,Regular
Falda,Dama,Rojo,Formal,Marca A,305.95,41,19,26,Ciencias de la Salud,HombreMujer,Mala
Vestido,Caballero,Rojo,Casual,Marca C,363.98,40,18,28,Ciencias Sociales y Humanidades,Mujer,Buena
Pantalón,Dama,Verde,Deportivo,Marca A,853.64,37,11,21,Artes,Hombre,Regular
Vestido,Caballero,Verde,Formal,Marca D,1460,36,5,26,Artes,Mujer,Regular
Pantalón,Caballero,Verde,Formal,Marca B,613.06,32,10,26,Artes,Mujer,Buena
Vestido,Dama,Rojo,Formal,Marca B,1022.74,35,18,27,Ingeniería,Mujer,Buena
Vestido,Caballero,Rojo,Formal,Marca A,1666.54,36,20,22,Artes,Hombre,Buena
Camisa,Caballero,Negro,Deportivo,Marca C,1313.45,33,12,27,Educación,Hombre,Mala
Vestido,Dama,Rojo,Deportivo,Marca D,595.37,33,4,27,Artes,Mujer,Regular
Chaqueta,Caballero,Negro,Casual,Marca D,437.66,34,20,21,Ciencias Sociales y Humanidades,HombreMujer,Regular
Vestido,Dama,Azul,Casual,Marca D,1452.6,40,5,20,Educación,Hombre,Mala
Pantalón,Dama,Negro,Deportivo,Marca A,516.39,41,4,27,Ciencias de la Salud,Mujer,Buena
Vestido,Dama,Rojo,Casual,Marca A,1478.75,38,20,23,Ciencias Sociales y Humanidades,Hombre,Regular
Falda,Dama,Negro,Casual,Marca A,1649.98,42,9,28,Deportes,Hombre,Mala
Camisa,Caballero,Negro,Deportivo,Marca C,1842.42,33,13,25,Educación,Mujer,Buena
Chaqueta,Dama,Verde,Casual,Marca B,811.13,32,20,26,Ciencias Sociales y Humanidades,HombreMujer,Buena
Pantalón,Caballero,Rojo,Formal,Marca A,1048.72,43,16,28,Ciencias Sociales y Humanidades,Mujer,Buena
Vestido,Dama,Rojo,Casual,Marca C,1510.27,35,17,27,Educación,Hombre,Buena
Pantalón,Dama,Azul,Casual,Marca B,1066.24,33,12,27,Artes,Hombre,Buena
Camisa,Caballero,Blanco,Deportivo,Marca D,1761.18,32,10,29,Deportes,Hombre,Regular
Camisa,Caballero,Rojo,Formal,Marca D,693.8,40,2,23,Artes,Hombre,Buena
Pantalón,Caballero,Verde,Formal,Marca A,1714,42,10,26,Educación,Mujer,Regular
Chaqueta,Dama,Verde,Casual,Marca A,1829.41,37,9,25,Artes,Hombre,Mala
Camisa,Caballero,Negro,Deportivo,Marca C,571.23,35,11,27,Educación,Mujer,Buena
Vestido,Caballero,Blanco,Formal,Marca A,300.24,38,6,29,Educación,HombreMujer,Regular
Vestido,Caballero,Rojo,Deportivo,Marca C,1162.47,42,7,26,Artes,HombreMujer,Regular
Falda,Caballero,Rojo,Deportivo,Marca D,1649.32,37,13,30,Educación,HombreMujer,Regular
Camisa,Dama,Blanco,Formal,Marca D,937.37,41,18,25,Artes,Hombre,Buena
Falda,Caballero,Azul,Formal,Marca A,1967.66,37,6,29,Ciencias de la Salud,HombreMujer,Buena
Camisa,Caballero,Blanco,Casual,Marca C,1489.97,38,2,23,Deportes,Mujer,Mala
